graph_id,shape_id,block_type,batch_size,seq_len,hidden_dim,intermediate_dim,dtype,candidate_id,is_baseline,rewrite_family,plan_desc,num_measure_runs,latency_p50_ms,latency_mean_ms,latency_std_ms,latency_cv,latency_rank_within_graph
g00_016,s0_seq128,transformer_mlp_swiglu,1,128,1536,3072,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.08806400001049042,0.0883712001144886,0.0016115132593322193,0.01823572902986987,1
g00_016,s0_seq128,transformer_mlp_swiglu,1,128,1536,3072,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.09728000313043594,0.09775786822040876,0.0018074537220243044,0.01848908691369116,5
g00_016,s0_seq128,transformer_mlp_swiglu,1,128,1536,3072,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.10342399775981903,0.10417493134737014,0.002422265310581969,0.023251902153935213,6
g00_017,s0_seq128,transformer_mlp_swiglu,1,128,2048,4096,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.11980800330638885,0.12038826917608579,0.002718050679515514,0.02257737151731918,3
g00_017,s0_seq128,transformer_mlp_swiglu,1,128,2048,4096,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.12492799758911133,0.12513279890020687,0.001680526903835407,0.013429947372755751,5
g00_017,s0_seq128,transformer_mlp_swiglu,1,128,2048,4096,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.11673600226640701,0.11656533529361089,0.0018711167760213435,0.01605208590794404,2
g00_017,s0_seq128,transformer_mlp_swiglu,1,128,2048,4096,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.1157120019197464,0.1165312019487222,0.001895552746459639,0.01626648240780824,1
g00_017,s0_seq128,transformer_mlp_swiglu,1,128,2048,4096,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.11980800330638885,0.12045653586586316,0.002089952451730182,0.01735026195720497,4
g00_017,s0_seq128,transformer_mlp_swiglu,1,128,2048,4096,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.12595200538635254,0.1265322670340538,0.0025727107324429624,0.020332447941919553,6
g00_018,s0_seq128,transformer_mlp_swiglu,1,128,512,1280,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.06143999844789505,0.061713066697120664,0.0028097354264394942,0.04552901965201784,4
g00_018,s0_seq128,transformer_mlp_swiglu,1,128,512,1280,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.06348799914121628,0.0644778661429882,0.002386650729695303,0.03701503899652307,5
g00_018,s0_seq128,transformer_mlp_swiglu,1,128,512,1280,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.05734400078654289,0.05717333381374677,0.0016100658421840412,0.028161132730673763,1
g00_018,s0_seq128,transformer_mlp_swiglu,1,128,512,1280,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.058368001133203506,0.06045013380547364,0.004762669775680418,0.07878675324369866,2
g00_018,s0_seq128,transformer_mlp_swiglu,1,128,512,1280,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.060416001826524734,0.06130346705516179,0.0016874431175778958,0.027526063347436923,3
g00_018,s0_seq128,transformer_mlp_swiglu,1,128,512,1280,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.06604800000786781,0.06690133363008499,0.0025129190127085566,0.03756156830300491,6
g00_019,s0_seq128,transformer_mlp_swiglu,1,128,768,2048,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.06758400052785873,0.06785706703861555,0.002363840798277973,0.03483558752889773,3
g00_019,s0_seq128,transformer_mlp_swiglu,1,128,768,2048,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.07116800174117088,0.07144106850028038,0.0013911170232927194,0.019472231483873448,5
g00_019,s0_seq128,transformer_mlp_swiglu,1,128,768,2048,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.06348799914121628,0.06365866586565971,0.001735438079579567,0.027261615617925457,1
g00_019,s0_seq128,transformer_mlp_swiglu,1,128,768,2048,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.06348799914121628,0.06427306607365608,0.002142802115081125,0.03333903680004159,2
g00_019,s0_seq128,transformer_mlp_swiglu,1,128,768,2048,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.06758400052785873,0.06778880059719086,0.002280557055065022,0.03364209183484989,4
g00_019,s0_seq128,transformer_mlp_swiglu,1,128,768,2048,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.07168000191450119,0.07208960180481275,0.0018241383110855262,0.02530376455712016,6
g01_000,s1_seq512,transformer_mlp_swiglu,1,512,768,2048,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.1085439994931221,0.10943146646022797,0.002159861401593495,0.019737114665994905,3
g01_000,s1_seq512,transformer_mlp_swiglu,1,512,768,2048,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.11878400295972824,0.11909120231866836,0.0025242510692497677,0.02119594915580153,6
g01_000,s1_seq512,transformer_mlp_swiglu,1,512,768,2048,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.10649599879980087,0.10816853269934654,0.00347238636665318,0.03210163140794973,1
g01_000,s1_seq512,transformer_mlp_swiglu,1,512,768,2048,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.10751999914646149,0.10850986614823341,0.002312266449950806,0.021309273820244695,2
g01_000,s1_seq512,transformer_mlp_swiglu,1,512,768,2048,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.1085439994931221,0.10929493308067321,0.002114064084861357,0.019342745590053247,4
g01_000,s1_seq512,transformer_mlp_swiglu,1,512,768,2048,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.11468800157308578,0.11479040160775185,0.0013827164813615968,0.012045575779815212,5
g01_001,s1_seq512,transformer_mlp_swiglu,1,512,1024,4096,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.1730560064315796,0.1733973354101181,0.0026746229778477544,0.015424821676306363,2
g01_001,s1_seq512,transformer_mlp_swiglu,1,512,1024,4096,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.1945600062608719,0.19493546783924104,0.0021066083688907893,0.010806696145352382,6
g01_001,s1_seq512,transformer_mlp_swiglu,1,512,1024,4096,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.17817600071430206,0.1793023983637492,0.0026353497963039637,0.014697794454247359,3
g01_001,s1_seq512,transformer_mlp_swiglu,1,512,1024,4096,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.17817600071430206,0.17954133252302806,0.0025267895407055227,0.014073581304079022,4
g01_001,s1_seq512,transformer_mlp_swiglu,1,512,1024,4096,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.17203199863433838,0.17319253484408062,0.002679845230291011,0.015473214435619784,1
g01_001,s1_seq512,transformer_mlp_swiglu,1,512,1024,4096,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.1802240014076233,0.18094079792499543,0.0031744018357308117,0.017543869995791012,5
g01_002,s1_seq512,transformer_mlp_swiglu,1,512,1280,5120,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.24166400730609894,0.24169813394546508,0.002155809303944225,0.008919428829478037,2
g01_002,s1_seq512,transformer_mlp_swiglu,1,512,1280,5120,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.25804799795150757,0.25910613338152566,0.0027154790290814146,0.010480180432791827,6
g01_002,s1_seq512,transformer_mlp_swiglu,1,512,1280,5120,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.24268800020217896,0.24350720047950744,0.003253246829159175,0.013359961523737179,4
g01_002,s1_seq512,transformer_mlp_swiglu,1,512,1280,5120,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.24217600375413895,0.24354133506615958,0.0034683545202369025,0.014241338207720269,3
g01_002,s1_seq512,transformer_mlp_swiglu,1,512,1280,5120,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.22323200106620789,0.2237098644177119,0.0018266916392533567,0.008165449672986038,1
g01_002,s1_seq512,transformer_mlp_swiglu,1,512,1280,5120,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.24985599517822266,0.24930986712376277,0.00477183586534502,0.01914018053275115,5
g01_003,s1_seq512,transformer_mlp_swiglu,1,512,1536,4608,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.23756800591945648,0.23780693610509238,0.0023001419692251553,0.009672308162654556,2
g01_003,s1_seq512,transformer_mlp_swiglu,1,512,1536,4608,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.26316800713539124,0.26415786345799763,0.003020172410630325,0.011433210320125667,6
g01_003,s1_seq512,transformer_mlp_swiglu,1,512,1536,4608,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.24780799448490143,0.24821759859720866,0.0023140281853335585,0.00932257905326291,5
g01_003,s1_seq512,transformer_mlp_swiglu,1,512,1536,4608,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.2457599937915802,0.2466133306423823,0.00277405679509844,0.011248608450615923,4
g01_003,s1_seq512,transformer_mlp_swiglu,1,512,1536,4608,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.23552000522613525,0.23644160280625026,0.0027899696830567607,0.011799825622663258,1
g01_003,s1_seq512,transformer_mlp_swiglu,1,512,1536,4608,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.2452479973435402,0.2461354653040568,0.0027538231306620136,0.011188241918978041,3
g01_004,s1_seq512,transformer_mlp_swiglu,1,512,512,1280,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.07475200295448303,0.07570773586630822,0.0035268165672057102,0.04658462608674088,5
g01_004,s1_seq512,transformer_mlp_swiglu,1,512,512,1280,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.06758400052785873,0.06867626731594403,0.0040438999374943175,0.05888351384751915,4
g01_004,s1_seq512,transformer_mlp_swiglu,1,512,512,1280,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.06143999844789505,0.062975999340415,0.003525001007899218,0.05597372085903589,2
g01_004,s1_seq512,transformer_mlp_swiglu,1,512,512,1280,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.06348799914121628,0.06420479938387871,0.0030047038910289824,0.04679874277098728,3
g01_004,s1_seq512,transformer_mlp_swiglu,1,512,512,1280,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.06143999844789505,0.06430720028777917,0.006054602809357688,0.09415124250881583,1
g01_004,s1_seq512,transformer_mlp_swiglu,1,512,512,1280,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.0798719972372055,0.08052053079009056,0.0019515797774175719,0.02423704561144979,6
g01_005,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.06348799914121628,0.06526293282707532,0.0036052301056670225,0.055241619545656366,3
g01_005,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.06860800087451935,0.06877866759896278,0.0018142121662155259,0.026377541606271027,6
g01_005,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.06143999844789505,0.061576533441742264,0.002077371405701954,0.03373641368862314,1
g01_005,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.062463998794555664,0.06270293245712916,0.002626493580875246,0.04188789069268834,2
g01_005,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.06348799914121628,0.06417066603899002,0.0016369777141327084,0.025509751030760423,4
g01_005,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.06758400052785873,0.0673792004585266,0.001134131428694325,0.016832070148894214,5
g01_006,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.1157120019197464,0.11612160181005796,0.0020919026696537626,0.01801475898580458,5
g01_006,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.10751999914646149,0.10711039900779724,0.001140278527532511,0.010645824664041284,3
g01_006,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.09830400347709656,0.09823573554555574,0.001517300941780841,0.015445509043673923,2
g01_006,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.09728000313043594,0.09813333526253701,0.0023954192919361764,0.024409842848280752,1
g01_006,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.11520000174641609,0.11670186867316563,0.0038811575480127017,0.03325703000422591,4
g01_006,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.11980800330638885,0.12035413558284441,0.0016024484617274551,0.01331444452629073,6
g01_007,s1_seq512,transformer_mlp_swiglu,1,512,1280,3328,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.13209599256515503,0.13233493119478226,0.0019729533012818796,0.014908786995762384,3
g01_007,s1_seq512,transformer_mlp_swiglu,1,512,1280,3328,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.13516800105571747,0.1356799970070521,0.0019202852721188057,0.014153046244679656,5
g01_007,s1_seq512,transformer_mlp_swiglu,1,512,1280,3328,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.12492799758911133,0.125713067005078,0.0020080750106099493,0.01597347879937442,2
g01_007,s1_seq512,transformer_mlp_swiglu,1,512,1280,3328,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.12390399724245071,0.12472319876154264,0.001801000664354386,0.014439981352608714,1
g01_007,s1_seq512,transformer_mlp_swiglu,1,512,1280,3328,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.13209599256515503,0.13264213303724925,0.002532314644658853,0.019091329328575525,4
g01_007,s1_seq512,transformer_mlp_swiglu,1,512,1280,3328,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.1372160017490387,0.13834239890178043,0.002995384473871847,0.021651962794128597,6
g01_008,s1_seq512,transformer_mlp_swiglu,1,512,1536,6144,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.2017280012369156,0.2032981311281522,0.0038743967632351318,0.019057709688402615,1
g01_008,s1_seq512,transformer_mlp_swiglu,1,512,1536,6144,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.3338240087032318,0.3348480006059011,0.003701541086164136,0.011054392080783723,6
g01_008,s1_seq512,transformer_mlp_swiglu,1,512,1536,6144,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.31436800956726074,0.3151872009038925,0.0025824324652519055,0.008193329100439411,4
g01_008,s1_seq512,transformer_mlp_swiglu,1,512,1536,6144,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.3164159953594208,0.31713279883066814,0.004239821671558205,0.013369231082976196,5
g01_008,s1_seq512,transformer_mlp_swiglu,1,512,1536,6144,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.2017280012369156,0.2024106651544571,0.0031874046370938573,0.01574721685076025,2
g01_008,s1_seq512,transformer_mlp_swiglu,1,512,1536,6144,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.2088959962129593,0.20971519947052003,0.0024858823913414454,0.011853610981071926,3
g01_009,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.04915200173854828,0.051302400728066765,0.004306890387233181,0.08395104958269423,1
g01_009,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.06348799914121628,0.06597973282138507,0.005212574783451124,0.07900266582712875,6
g01_009,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.05939200147986412,0.0630784006168445,0.006973231125814311,0.11054863562840835,4
g01_009,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.06348799914121628,0.06468266621232033,0.003140453231589414,0.048551697316880874,5
g01_009,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.04915200173854828,0.049322667469580965,0.0018897041427613928,0.038313096993929624,2
g01_009,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.053247999399900436,0.05911893285810947,0.03127358570693531,0.5289944218376642,3
g01_010,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.06348799914121628,0.06423893272876739,0.002465174350191275,0.03837508260916863,3
g01_010,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.06860800087451935,0.06894933432340622,0.0018757818115484523,0.027205220035194464,6
g01_010,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.06143999844789505,0.061439999689658485,0.0009532911091775495,0.015515805891809053,1
g01_010,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.06143999844789505,0.06164479938646158,0.001102881157390096,0.017890903504705225,2
g01_010,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.06348799914121628,0.06359039917588234,0.0014323809185491836,0.022525112864717423,4
g01_010,s1_seq512,transformer_mlp_swiglu,1,512,768,1536,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.06758400052785873,0.06782293394207954,0.0011730156267141397,0.017295265163785004,5
g01_011,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.1157120019197464,0.11578026860952377,0.0015626959553847876,0.013497083519948272,5
g01_011,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.10649599879980087,0.10769066587090492,0.002697398243103241,0.02504765126382234,3
g01_011,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.09779200330376625,0.09850880081454913,0.002341056769408501,0.023764950441491333,2
g01_011,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.09728000313043594,0.09813333526253701,0.0029805637308532537,0.03037259176893687,1
g01_011,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.11468800157308578,0.11581440170605978,0.0026617438461922797,0.022982839845323042,4
g01_011,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.11980800330638885,0.1206613356868426,0.00265823915638508,0.022030579565968992,6
g01_012,s1_seq512,transformer_mlp_swiglu,1,512,1280,3840,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.1372160017490387,0.13834239840507506,0.0028396407750921446,0.020526178581764223,1
g01_012,s1_seq512,transformer_mlp_swiglu,1,512,1280,3840,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.15513599663972855,0.1559210663040479,0.002407790375195004,0.015442367296923077,6
g01_012,s1_seq512,transformer_mlp_swiglu,1,512,1280,3840,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.1454080045223236,0.14561280061801274,0.002295831026502635,0.01576668408792787,5
g01_012,s1_seq512,transformer_mlp_swiglu,1,512,1280,3840,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.14336000382900238,0.14397440056006114,0.0013377496677468433,0.009291580048557176,4
g01_012,s1_seq512,transformer_mlp_swiglu,1,512,1280,3840,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.1372160017490387,0.13823999961217245,0.0032596886671654828,0.02357992387377334,2
g01_012,s1_seq512,transformer_mlp_swiglu,1,512,1280,3840,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.14336000382900238,0.14359893451134365,0.0014645561600204818,0.010198934727505158,3
g01_013,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.14233599603176117,0.14295040021340052,0.0025166254253720785,0.017604885482063615,5
g01_013,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.12185599654912949,0.12288000037272771,0.0026039954872035913,0.021191369460489752,3
g01_013,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.11264000087976456,0.11352746784687043,0.0018266921218811733,0.016090309742000725,2
g01_013,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.11161600053310394,0.11205973401665688,0.0013657603957127299,0.0121877890189327,1
